Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,NodeType
MIR202,-0.004142325,-0.18668504,-0.7562906,0.11092769,0.16005403,-0.043777432,-0.042218838,-0.090612434,0.17312254,-0.32121822,-0.11327711,-0.11140518,-0.00044573125,-0.15900856,0.28925025,-0.09122438,0.050676182,-0.10309763,-0.077388,-0.20212531,0.10130951,0.1496071,0.14377812,0.042132422,-0.11226754,0.006862428,-0.11460518,0.17165014,0.060673673,0.09376989,0.38197523,0.40086764,-0.17604327,0.06677885,0.18017441,0.0052479613,0.05497581,0.32466725,0.19968252,0.3047885,0.33054587,0.08342495,-0.2728755,0.1374365,0.14509533,0.14177287,0.0358004,-0.25216973,-0.13155247,-0.07376715,-0.1709038,-0.2820756,0.29284686,0.016418984,-0.21050805,-0.21325716,0.3257164,0.052135028,0.260668,0.17535424,0.24652135,0.0013040721,-0.014038779,0.233849,0.033860877,0.23303954,-0.26248786,-0.37349197,0.014425042,-0.049409006,0.24864502,-0.3802718,0.20090708,0.005984912,-0.04021824,0.32496575,-0.21445486,0.0033748983,0.11230652,0.32019594,0.14813013,0.17058663,-0.19085479,0.6053463,-0.21472017,0.17644708,0.2875741,0.057829548,-0.0033583732,0.0965163,-0.08058555,0.23959646,-0.05997142,0.05469172,0.061301805,-0.37582263,0.009217121,-0.586304,0.007150468,0.08077816,-0.060984425,-0.7300463,0.018489597,0.31105652,-0.19896016,0.24350299,-0.23724006,0.18595771,0.15062723,0.07402182,0.23969866,0.45597622,-0.021581039,0.24851121,0.28575483,-0.14384073,-0.24965331,-0.049452238,0.22333781,0.10009723,0.113276616,0.33820665,-0.016220778,0.19963853,0.03246593,0.15780988,0.12973355,-0.048267078,miRNA
MIR455,0.288567,-0.21218508,-0.043410778,0.021410491,0.07902854,-0.17933741,0.15543775,0.064060576,0.30775768,0.11640195,0.071804956,0.030367684,0.10860269,-0.20215645,0.035426136,0.26364174,-0.05087588,-0.37284783,-0.06749593,-0.094298884,-0.17031991,0.13534161,-0.1067394,0.048813082,-0.061791543,0.056520946,0.06613711,0.069051124,0.043703552,0.060886677,-0.0014921671,-0.29584587,0.32311222,0.03924596,0.1503411,0.5277814,0.10776351,-0.093426935,-0.47267705,0.1998973,-0.5235414,0.34662408,0.22253726,-0.017751148,0.005505513,-0.0013431124,0.30518228,0.41415825,0.0049719084,-0.31316474,-0.21132427,0.19251762,0.015783034,0.26992452,0.0024830294,-0.13319772,0.016148781,-0.17289816,0.018632798,-0.2868186,-0.21177815,0.10117218,-0.05147982,0.5276241,0.16877654,-0.1083194,-0.22464103,0.41801718,0.022380063,0.060656294,-0.11280243,0.08905372,-0.038831294,-0.07991905,-0.07176699,-0.25622442,-0.15233026,-0.12861672,-0.033426978,-0.1700892,0.51861215,0.033770297,0.057804734,-0.2771677,0.24705453,0.15605201,-0.054679196,0.03792595,-0.05684144,0.074065335,-0.14761944,0.05969517,-0.0122352,-0.6143981,-0.15261103,-0.13832247,0.06591614,-0.26270002,0.20925552,0.2307373,-0.04793952,0.0910341,-0.09871861,-0.16469668,0.08914924,-0.31041035,-0.08065206,-0.11296417,0.1913438,-0.013780979,0.0030018545,-0.21494679,-0.2503575,-0.16962636,-0.04067708,0.080891676,0.42645314,0.18415953,-0.024102045,-0.023646835,0.32908764,0.2723349,-0.1008431,-0.19244656,0.17062579,-0.14556053,-0.029243773,-0.07644379,miRNA
miR-454-3p,-0.03208765,0.03700465,-0.0309623,0.20650329,0.07440364,-0.02979988,-0.30066133,0.03094854,-0.07689472,-0.14352065,-0.7836169,-0.23565084,-0.011081839,-0.074343175,0.18592677,0.19806042,0.08872033,-0.28912514,0.27946448,0.014921002,-0.2090833,-0.0257696,0.16031493,-0.41886833,0.20290421,-0.024657715,0.055961523,0.13604736,-0.15463465,0.03257427,0.16275889,0.116446644,-0.35631248,0.03852126,-0.34116516,-0.1958048,-0.24232157,-0.0060733934,-0.32055357,0.19774564,-0.24739556,-0.033269666,0.46865302,0.19791065,0.5098886,0.2990374,0.08613421,0.24438064,0.055544924,0.22953501,0.08679822,-0.2659457,0.08668034,-0.005586344,0.37731472,0.0010005226,-0.21366465,-0.11228781,0.20427124,-0.02311948,-0.10440396,0.41574028,0.3229222,0.09647483,0.13020554,0.4063938,0.2903933,-0.063844725,0.19447887,0.11611946,-0.23097768,0.07395346,0.09824026,0.27659357,0.19701174,-0.31119975,0.30555904,-0.2390712,-0.103036754,-0.42624086,-0.0111840665,0.044640385,-0.1862882,0.16469812,-0.034603413,0.1761775,0.08456378,0.22578031,0.1716605,-0.08379281,-0.011076676,-0.007965437,0.06273802,0.41873956,0.12723646,-0.039281163,0.13797612,-0.051153395,0.07646735,0.036686577,0.004373031,-0.16269462,-0.011055024,-0.107325494,0.27056456,0.12907854,-0.07992187,0.16599609,0.12007513,-0.23836689,-0.13720855,-0.1694252,0.14601685,-0.27551156,0.11989845,-0.13008964,0.13642931,-0.12517872,0.2683583,-0.055851657,0.36219573,0.5199374,0.061048456,-0.105313316,0.17999738,0.12510937,-0.13261685,0.08530028,miRNA
miR-375,-0.017094903,-0.22701478,-0.05980895,-0.116073266,0.2720571,0.062863134,-0.31177807,0.24273548,0.21285754,0.11219535,-0.2639508,0.031000834,0.14249554,0.090821035,-0.08387992,-0.063698694,-0.0065494124,-0.24256785,0.18093885,0.35264266,-0.108503394,-0.07305053,0.13296583,0.22264186,0.20312744,-0.2278428,0.30661976,0.06343401,-0.14361466,-0.33825505,0.20685154,-0.074638635,-0.04318469,0.056414675,-0.018030606,0.15030883,0.007839831,0.14004347,-0.259985,0.16824445,0.031248111,-0.0029219177,0.20036392,-0.079950735,-0.15528831,-0.27284008,0.15145312,0.21777177,-0.2666706,0.16775018,-0.10391907,-0.22239767,0.12147164,0.060096722,0.14828426,0.15059467,0.13773647,-0.30943283,0.14442283,0.857301,-0.22853029,0.021736182,0.15378454,-0.02558209,0.027859828,-0.065800905,0.10783055,-0.07154077,0.042631503,-0.17058927,0.06158333,0.025031362,0.06992783,-0.08738422,0.065611035,0.15245032,-0.0073660733,0.06385369,-0.1338971,0.15526448,0.23801208,0.23245917,-0.00084371225,-0.51106966,-0.18801954,0.1117076,0.08728782,0.1768452,0.038721234,0.13458751,0.2060778,-0.44989294,0.15091728,0.40813807,0.13362798,-0.25471514,-0.13716738,0.35331777,-0.002449145,0.21568336,-0.08752205,-0.027750429,0.28314188,-0.02134474,0.70422405,0.08889572,0.041026752,-0.2962431,0.03167226,-0.12948935,0.18815754,-0.4256627,-0.13992892,-0.259032,-0.1907377,-0.06136504,-0.027509179,0.16130702,0.32950437,0.013507975,-0.30155683,-0.02171586,-0.05137342,0.2477352,0.023224859,-0.069437765,-0.2943882,-0.07723423,miRNA
MIR361,0.20019273,-0.073225304,0.02242094,0.11849562,0.08829137,0.11644972,-0.011088121,0.2885032,-0.122929156,0.057023317,0.1859388,0.0055845473,0.1470653,-0.20679781,0.20649612,0.14192767,0.08333314,0.0012940571,0.21803972,-0.05796188,-0.45297244,0.10906232,-0.16645104,-0.2090394,0.015581196,-0.09195511,-0.03584856,0.08976567,-0.13638219,0.20314164,0.10649082,-0.1821734,0.04494913,0.023339655,0.17688408,0.653585,-0.12547013,0.21611947,0.010650603,-0.21193816,-0.048635915,-0.21547867,0.110947475,0.19018608,0.07063869,-0.056068547,-0.5622259,-0.3316407,-0.039558887,0.16973218,-0.0810938,-0.3729394,0.34693483,0.123174906,0.111864254,-0.1712514,-0.15123044,0.13834722,-0.018463587,-0.027760113,-0.2886827,0.07851458,0.320873,0.116252124,0.2710325,0.18525112,-0.013926734,0.13064602,-0.018356338,0.10895644,-0.036801744,-0.6802466,-0.060911108,-0.08133575,-0.44906294,0.09196431,0.15353797,0.26824373,-0.10651287,-0.15411612,-0.21136019,-0.11683279,-0.04480526,0.11661639,0.08631122,-0.0039173975,0.22620825,-0.07709418,0.06607342,-0.12981194,-0.24698971,0.26179183,0.091635235,0.107958466,0.254321,-0.25792208,0.009459663,-0.036350645,-0.25460437,0.024210922,-0.093359575,0.04213442,0.030422335,0.36032832,-0.5411616,0.07687697,0.023816248,0.07691997,0.019921958,0.0082426015,0.029627284,0.22179824,-0.0028396798,-0.18290873,-0.24175793,-0.16134903,-0.20352194,-0.39023092,-0.27932438,0.23894885,0.3039182,-0.00023157563,-0.032740556,0.19933446,-0.029976396,0.22835684,-0.09215635,0.0613917,miRNA
miR-1224-5p,-0.11591416,0.043639675,0.091553405,-0.020090925,0.19371298,-0.070241794,-0.32277402,-0.023890026,-0.1219025,1.1012251,-0.09233117,-0.006029012,-0.26546884,-0.0014611209,-0.053397797,0.34733894,-0.031066643,0.025544932,0.081821404,-0.0146214105,0.1670424,-0.3044089,0.44363514,-0.054329734,-0.28662908,0.10198795,-0.10247216,0.1178354,-0.05835782,0.041373633,-0.02970153,-0.031339843,-0.052526537,-0.16726589,-0.03369368,0.08738535,-0.16321972,-0.104440264,-0.13568752,0.15440844,-0.02447706,0.26637688,-0.04581854,0.05073093,0.45109415,0.056170307,0.012610834,0.121177286,0.6476268,0.14596196,0.22645499,-0.044743396,-0.08551513,-0.14395429,-0.048681576,-0.20752859,0.054399017,0.024353934,0.10487761,-0.12051659,0.11224515,-0.3897993,-0.28450334,-0.36800346,-0.0943915,0.16675338,-0.19475044,0.102206476,0.24818829,0.13315666,-0.0011402501,-0.0004185008,-0.15547529,0.27958113,0.062115077,0.3050509,-0.12844102,0.116960235,0.08828245,-0.14045501,-0.030167833,-0.054278094,0.15821847,-0.1654291,0.05304039,-0.05554827,0.10269744,0.18609962,-0.13238652,-0.035164762,0.26775336,-0.24025957,0.00027444435,-0.06959832,-0.09833239,0.116401605,0.083048366,0.10798536,-0.14647819,-0.017097345,-0.1348311,-0.050824728,0.109154575,0.021112483,0.117581,0.048118193,0.19145526,-0.33115125,-0.098556854,-0.030175677,0.14952923,0.17463332,0.08317729,0.28538045,0.40612724,-0.032639828,-0.16018616,-0.11524856,0.117653854,-0.2255722,0.2162617,0.098851226,-0.08331233,0.10451255,0.050393745,-0.17799784,0.036773574,0.3426999,miRNA
MIR197,0.010231454,-0.10920079,-0.2544639,-0.13341585,0.13213697,0.021263447,-0.23603824,0.2973411,0.018755857,0.009493746,0.2173662,-0.06753947,0.0012519148,0.030398367,-0.12894352,0.07714696,-0.001187372,-0.3559004,-0.02639644,0.13321225,0.106123626,0.5939761,-0.26848876,-0.14773646,0.04683146,-0.22998944,-0.09552419,0.19962446,0.03600002,-0.08691846,0.27810457,0.10462918,-0.0742448,0.124340616,0.07379017,-0.044265732,-0.05287032,-0.34356174,0.20605296,0.009452527,-0.16871634,-0.101923324,-0.049551368,0.25830382,0.079265825,0.03718779,-0.047500413,-0.0046816324,-0.1392423,0.1520691,-0.015905682,-0.37477374,0.047188997,0.36626735,-0.17092936,0.10781423,-0.1008355,0.06832327,-0.3327678,0.21592584,-0.009705608,0.29108346,0.14745308,0.07615515,0.127438,0.11273514,0.17800458,-0.11512031,-0.50068164,-0.030167088,-0.13596141,-0.019273318,-0.14142849,0.13223685,-0.21420978,-0.1468305,0.0058018384,0.22491756,-0.33875993,0.093955256,-0.2187973,-0.80644524,-0.01201674,0.22547013,0.0280031,0.2419837,0.4633008,0.099085875,0.087131105,0.31319812,0.19922453,-0.09889967,-0.11843588,0.029092107,0.2147149,-0.30084887,0.36341798,-0.10357447,0.12884796,-0.11186099,0.3911233,0.29106894,0.21545875,0.051842857,0.15398028,0.089559585,-0.1536321,-0.07004241,0.020971822,0.1783411,-0.311828,0.08617293,0.012838687,-0.06347135,0.44150844,0.050712876,-0.11420563,0.11301949,-0.08152957,-0.13959962,-0.08250618,0.06857515,-0.017835638,-0.45788336,0.11850708,0.13201034,-0.025031859,-0.080416955,miRNA
miR-27a,-0.010374978,0.16239215,-0.030075772,-0.41027358,0.105687425,0.011016307,0.31193408,0.06567182,-0.19782107,-0.06965403,-0.043555386,-0.24386506,0.105614804,-0.21995415,-0.10780279,0.37021685,-0.08267076,0.11243735,-0.2608689,-0.10425946,-0.055779673,0.12323882,0.37899247,-0.053540297,0.047005672,0.21318561,-0.1145581,-0.18187521,-0.13326952,0.09060276,0.3553785,0.28851348,0.034653645,-0.25583577,0.12758662,-0.2718828,-0.8251141,0.18450767,-0.052591503,0.088328116,0.2192701,-0.017819958,-0.015040788,-0.016113397,0.17380378,-0.103158005,-0.2121286,0.061706785,0.17413472,0.014943141,0.057587363,-0.07134682,-0.16566437,-0.117970765,-0.04202599,0.34980023,0.104907215,-0.1954442,0.38173503,0.16273046,0.026865661,0.015301809,0.03700142,-0.21464229,0.09273024,-0.06968861,0.0038988963,-0.22898714,0.23265588,0.13454843,-0.38969922,0.22446953,-0.14603947,-0.09417836,-0.16052762,-0.0630609,-0.31581673,0.20971031,-0.11642308,0.11346818,-0.27222487,-0.117577255,-0.18271893,0.19928282,0.06725979,-0.05905111,-0.058554403,-0.094874,0.0014657107,-0.57089794,-0.3015685,-0.34873104,-0.015919307,-0.05773632,0.094661094,-0.31457236,-0.18498786,0.13307534,0.23464817,0.075954854,-0.23047794,0.12776662,0.15755926,-0.33498946,-0.040277578,0.036064826,-0.21196596,0.05047215,-0.5711827,-0.45475784,-0.27465603,0.15213698,-0.55745,0.15464666,0.11184318,0.09899563,0.07628721,0.10333368,-0.057807278,0.098690234,0.030069336,-0.053612396,-0.11082235,-0.31295043,-0.1440486,-0.006907218,0.11959842,0.08940551,miRNA
MIR622,0.5236043,-0.1590968,0.14948918,-0.19620372,-0.14383686,0.0014352675,0.089551985,-0.21386889,-0.022975763,0.13620183,0.18443151,-0.16409253,-0.3054362,-0.016623165,-0.19646694,0.034580473,0.08543934,0.21309404,0.12301948,-0.06950463,0.079308316,-0.04908259,0.11641683,0.012633357,-0.057378065,0.14894591,0.045759838,-0.079132944,-0.14405571,0.20136006,-0.129278,0.10686026,0.02497838,0.18001708,0.0829851,0.2964378,-0.049977716,-0.08556984,0.05396182,-0.033651073,-0.0036447071,-0.029424137,-0.58814406,0.077449664,0.34418812,-0.12126334,0.026239704,0.50378096,0.15226257,-0.20657818,-0.24360777,0.2713332,0.22222662,0.09586562,0.07159059,-0.09184872,0.049459055,-0.11618686,-0.05174356,0.6492939,-0.16456668,-0.19974233,-0.09838139,0.17063093,0.31708813,-0.043730535,0.0507974,0.24747199,0.15649402,-0.5072359,-0.1550629,-0.06272029,-0.0075025545,0.30976075,0.09750873,-0.05383581,-0.037691206,0.13370606,-0.14519784,0.1389342,0.20861492,0.2768232,-0.34399223,0.29286727,0.1697888,-0.08632143,0.0065580076,0.3059854,0.09134648,-0.021171372,-0.021799622,-0.049695347,0.37673473,-0.22947696,0.27885088,-0.0029057688,0.15992795,0.07217049,0.1803369,-0.1738016,0.10967245,-0.07355335,0.05900621,0.0040885713,-0.0037796944,-0.32217064,0.03252302,0.14348875,0.0073488066,0.3193958,-0.20975052,0.15782745,0.11649264,0.4575034,0.036046267,0.32237482,-0.23356953,0.06094817,-0.092520334,-0.43626437,0.07801591,-0.050680123,0.09071999,-0.16446072,0.42374346,0.14597751,-0.03533067,0.09096451,miRNA
miR-130b-3p,0.014690756,-0.08685625,0.09096948,0.090558335,0.10731451,0.013568238,0.08369503,0.0039216406,0.09397591,-0.12473791,-0.0052311732,0.24979797,0.043222737,-0.21965593,0.24038099,0.06141847,0.11900436,-0.06314823,-0.065939195,0.16248226,-0.16920929,0.086509325,0.028450267,-0.04978802,-0.27331886,0.035917558,-0.12165108,0.18247564,0.0028956223,-0.26094553,-0.27918568,0.055867396,-0.18121527,-0.06011244,-0.13560377,0.11417573,-0.7113742,-0.13975725,-0.0150860725,-0.048091322,0.22137976,0.056073315,-0.28414324,-0.021505147,-0.056612533,0.16339464,-0.10971188,-0.006452247,0.038254794,0.046103723,0.0053395936,-0.050766144,-0.2892411,0.07643023,-0.1502899,-0.1340295,-0.09416346,0.3513035,-0.03277501,-0.20367782,0.13517566,-0.18897444,0.09767492,-0.38620457,0.033757128,0.057170123,-0.121873446,-0.04835764,0.07814777,0.23356967,-0.20741217,0.19617368,0.13036804,0.25917345,-0.03282408,0.19296655,0.18826954,0.10785734,0.17545748,-0.20954412,0.012319222,-0.21950902,-0.17632347,0.21186094,0.19935693,-0.12874584,-0.07964057,0.056755263,0.08787589,0.31881022,0.57382154,0.018795075,0.003716616,-0.13495207,-0.1161794,-0.4896933,0.14711389,-0.005115169,-0.258238,-0.14458598,-0.2599302,-0.23361222,-0.16552767,-0.16268826,0.103279956,0.15167756,-0.3291557,0.76767397,-0.28995648,-0.14073321,-0.07198809,-0.10722962,-0.3449034,-0.22717503,0.14764015,-0.00078510004,0.09654418,-0.13764016,0.2708296,0.2779177,0.44719,-0.006755834,0.1133281,-0.028765291,-0.3058453,-0.017791288,-0.23545131,-0.10187282,miRNA
MIR1-2,-0.20116042,-0.07274069,-0.23744152,-0.052995343,0.0061393976,0.21702766,-0.08554637,-0.065086186,-0.14410044,-0.054793283,-0.17496589,-0.35621366,-0.359123,-0.039770667,-0.021058485,0.03771892,1.1263388,-0.0066613783,-0.051762067,0.06730326,0.33919546,0.18122175,0.098249175,0.018991454,-0.02288758,0.2593517,-0.2725049,-0.9771162,0.7838637,0.6830091,0.11170206,-0.0020749834,0.09911088,-0.2817782,0.5201842,0.02239787,0.0025135018,0.00016365873,-0.0662142,0.111085616,0.102949485,0.049155377,0.022202158,-0.10026512,0.25087294,0.2397643,0.16842504,0.13647474,-0.13084343,0.1590082,-0.18567777,-0.14207618,0.44308808,-0.10440503,-0.09379333,-0.06087065,0.02910288,0.0908926,0.05440778,-0.2558483,0.041481964,-0.091484495,0.2780768,0.11559603,0.12828162,0.021862322,-0.061442852,0.12813288,-0.008155904,0.18431607,0.13290475,-0.011465909,0.65967983,0.09306485,0.014598507,-0.07516487,-0.13325308,0.058818698,0.3275861,0.054006793,0.16261798,-0.054959476,0.6541263,-0.40236315,0.12258983,0.101968355,0.031398296,-0.26389357,0.025330786,-0.056991853,-0.372257,0.2786314,-0.0998248,-0.0761554,-0.038377408,0.05847851,0.06629767,-0.069476515,-0.12157916,-0.22665745,-0.14634101,0.47461164,-0.029646724,-0.008255838,-0.016627284,0.15027733,-0.06370476,-0.15846016,-0.069143794,0.06757777,-0.26993224,-0.024513993,0.02985568,-0.087918065,0.12759328,-0.005165992,0.044552486,-0.042287737,0.04173892,0.044093393,-0.09342864,-0.43432993,-0.033601284,0.7467285,-0.13949691,-0.182186,-0.4925724,0.042775787,miRNA
MIR204,0.29670033,0.095100224,-0.18861718,0.17039637,-0.086745024,-0.02483599,0.037963632,0.16492753,-0.35242948,-0.23061419,0.0929989,-0.0043331645,-0.29563457,0.06409859,-0.18370506,-0.23738144,0.37400785,0.008624215,0.21625187,-0.072072156,0.25949448,0.08794236,-0.12988065,0.084909655,-0.19290234,-0.04026925,0.0383691,0.10637076,0.28042945,0.034639228,0.11324771,0.09505189,-0.10123503,-0.18949656,0.060344696,-0.19156745,0.07908777,0.23054865,0.10480128,0.25304392,-0.3623201,0.1409108,-0.45413747,-0.0690339,-0.51614004,0.55637795,-0.09623162,0.15443844,-0.020224841,-0.080885,0.15843135,0.16481787,0.5066286,-0.115811616,-0.2955997,0.012359454,0.071598746,0.2838595,0.43619522,-0.09722496,0.30978453,-0.3781248,0.23838085,0.047238037,-0.31233406,-0.1383575,-0.04427917,0.1978098,0.14733435,-0.056093063,0.10349764,0.16414575,-0.060985744,0.16647872,-0.34153834,-0.0059555545,-0.011353489,-0.11862879,0.05568312,0.20451102,0.16738889,0.045195792,-0.11069732,0.39679554,0.3043915,0.07117447,-0.23216757,0.11297447,-0.038400143,-0.03872933,0.015040489,0.092652455,0.009574177,-0.14832124,0.2474594,-0.1818593,-0.11622634,0.0076623983,-0.1495142,-0.14260483,0.09054235,0.08772289,-0.17518961,-0.08706312,-0.02901883,-0.10091769,-0.08688943,-0.0021943373,0.30408186,0.12430971,-0.07367568,0.11619723,-0.12775415,-0.053554617,0.19071272,-0.18145102,0.082058094,-0.08656369,0.3269112,-0.2913755,0.12518483,-0.102761135,-0.3084667,0.24416244,0.008886798,-0.06421001,0.21850553,0.11804773,miRNA
miR<U+2011>140<U+2011>5p,0.19533193,-0.17374812,0.2772439,-0.17031218,-0.056918178,0.20041333,-0.03443484,-0.18040438,-0.060005352,-0.32321975,0.19694564,-0.16745006,-0.32082298,0.048876233,-0.04553688,0.21810105,0.10180668,0.54194874,-0.030679159,-0.31231523,0.12670295,-0.011042929,-0.07777337,0.08752412,-0.060174424,0.12491618,-0.04832185,-0.18017326,-0.10830202,-0.19347556,0.12556809,0.11399071,-0.18560089,-0.059887297,-0.1070016,-0.043413926,-0.03652661,-0.3389485,0.019675335,0.44183514,-0.14123923,0.090764284,-0.2643362,0.020764885,-0.19059171,-0.12372431,0.023894848,0.19367537,0.055013344,0.08156026,0.20424294,0.018609835,0.022196881,0.1764638,-0.22544199,-0.42114675,-0.115690045,0.11855089,0.28494942,-0.31170273,0.12733911,0.06264161,-0.055260908,0.1570331,0.05417418,-0.13764395,-0.08358206,0.11205637,0.16259699,0.21721414,-0.06074196,-0.0077399765,-0.057905056,-0.023590961,0.03365052,0.16280036,-0.050805487,-0.15768245,0.09749773,0.31582904,0.12544908,0.14760837,-0.018918933,-0.067119926,0.40336618,-0.051847804,-0.2605593,-0.16890918,0.49096859,-0.035371777,0.4310892,-0.3366065,0.024737725,0.056710493,-0.43716928,-0.10721652,0.11937991,0.113330595,-0.28335062,0.15351857,-0.7606043,-0.13165446,-0.13755353,-0.0052573252,0.13411267,0.036932897,-0.07512573,0.07641965,-0.17717947,-0.17779306,-0.11646636,0.16454679,-0.18772642,-0.09294072,-0.0073212534,0.10119082,-0.14531222,-0.4012088,0.25711253,-0.4898949,0.03999565,-0.2800639,-0.23681395,-0.0035354176,-0.06786882,0.16977021,0.1102534,0.02166037,miRNA
miR-218-5p,-0.20241086,-0.36691386,0.19829352,-0.09052338,0.13990366,0.27925488,0.039230403,0.1591005,-0.024624947,-0.47812605,0.020832868,0.27421522,0.03408306,0.13903847,0.11035446,0.067490466,-0.022819405,-0.1957269,0.27043536,-0.34996587,0.35998687,-0.45265856,0.42602196,-0.15592732,0.003939761,-0.17765018,0.03916435,-0.0454891,0.0420792,0.20312674,0.30009675,0.17507878,0.05874679,-0.110585384,0.027178686,-0.18529877,-0.3476929,0.0073976903,-0.032135025,-0.3361407,-0.122762196,0.10712807,0.23858666,0.040825475,-0.118507415,-0.017390741,-0.1414247,-0.007314173,0.009668027,0.10406275,0.029932715,-0.12244587,0.35378677,0.08903206,0.16085206,-0.103673935,0.02621005,0.022521475,0.28622296,-0.33082145,-0.14456593,-0.122078665,-0.030928716,0.10039018,-0.015973201,0.32112372,-0.09050452,0.15780513,0.102302656,0.054559518,0.08817427,0.081172064,0.32188424,-0.09394182,0.047317848,-0.107131094,0.049469862,-0.051311735,0.17681527,0.049202655,-0.117033355,0.18096255,0.4775456,0.051154926,-0.053663615,-0.0649075,-0.467388,-0.009927028,0.06406089,0.17160083,0.15992251,-0.24964882,-0.06731665,-0.13298425,0.25809816,0.106393576,-0.12687062,0.0045959246,-0.0024109958,-0.14254612,-0.3899847,-0.030964214,0.23437238,-0.089987025,0.15914357,0.22139922,-0.0575399,-0.49921256,-0.10795742,0.055305913,0.2072842,0.037927095,0.14194699,0.16983742,0.18544362,0.17630942,0.06842655,-0.639744,0.05277816,-0.027035803,0.6185649,-0.16742189,-0.09288545,0.037268467,-0.3394203,-0.047139246,-0.022088112,0.008588901,miRNA
MIR133B,0.14893253,-0.10570911,-0.0076371795,-0.10269633,0.2069557,-0.0622086,-0.116011076,0.040718585,0.16779473,0.048770394,-0.016343685,-0.2872866,0.04249321,-0.17270578,-0.10666931,0.24713475,-0.20050833,-0.053479765,-0.24932647,0.18293811,-0.16791046,0.3319231,0.20335203,0.16081189,0.06727441,-0.18294169,-0.2358147,0.113142386,-0.04124891,0.012523423,0.078286275,-0.05000914,-0.33109075,0.1590704,-0.26613197,0.07796716,0.18408743,-0.05463586,-0.119745135,-0.34798405,-0.23921502,0.04134996,0.04846849,0.4310308,-0.07575512,-0.056785453,0.014859064,0.31386325,0.044207897,-0.059487265,-0.075898714,0.09277964,0.20762727,0.020682946,0.10011606,-0.022344483,-0.09702161,-0.20594652,-0.115634054,-0.40297213,-0.21025102,-0.021654775,-0.16223381,0.10149841,0.041517496,0.046663754,0.33304155,-0.42180875,0.3186744,-0.020536387,0.31033418,-0.30945778,0.5390264,-0.13621022,-0.3009257,-0.12249125,-0.09661872,0.2398562,-0.17722651,-0.116957285,-0.4670389,-0.22742808,0.04137102,0.0026524682,-0.0020219784,0.26502055,-0.17991523,-0.20635794,0.114351,-0.20043848,-0.23377173,0.2502747,-0.1149051,-0.054777477,0.26014397,-0.062155433,0.16804084,0.04904883,0.05152476,-0.046921235,-0.05790456,0.16136643,-0.2649595,-0.16185941,0.020977013,0.50051266,-0.06160534,-0.012479914,-0.03676472,-0.16177657,0.17991662,0.33454663,0.124548845,-0.0039733276,-0.0009844853,-0.41673696,-0.21468623,0.10219941,-0.045345634,-0.14737739,-0.52473944,0.009243689,-0.061419513,-0.3655131,0.13539545,-0.11372448,-0.10075306,-0.2680596,miRNA
miR-20b-5p,-0.12160843,0.7167818,0.33300582,-0.097792506,-0.14298227,-0.016100671,-0.26478353,-0.71400905,-0.08243053,0.1378981,0.1070397,-0.14223602,-0.024177985,0.04395003,0.19688873,0.19074577,-0.13018502,-0.07600619,0.23328827,-0.10090422,0.03829945,-0.3360511,-0.12226443,0.55881625,-0.10871565,0.047711138,0.09701514,-0.05220265,0.35418662,0.050253347,-0.15352312,0.049915377,0.01617454,0.3535397,0.24799922,-0.115983844,0.22478938,-0.06164646,-0.009553918,-0.11039793,0.38650525,0.17097116,-0.20852675,-0.151723,-0.12436382,0.2125517,-0.10485026,0.2253166,0.37996283,0.14104556,0.058624536,0.017272498,-0.15939449,0.3037938,-0.014993937,-0.039294884,0.001364466,0.042092845,0.025042232,0.08994691,0.11849789,0.24238053,-0.34694424,0.013722182,-0.016308043,-0.095805146,-0.13142717,0.044766672,0.40185764,0.06658533,-0.22677496,-0.23994903,-0.19138993,-0.35756215,-0.08647188,-0.08846394,-0.04655426,-0.19032106,0.11446571,-0.05677132,-0.23266976,-0.051321287,0.102456525,0.27635872,-0.030211195,0.24551931,-0.045937262,-0.109145984,-0.18005961,-0.17158571,0.09678273,0.16807103,0.19738643,-0.076887764,-0.04886608,0.13573594,-0.25782573,-0.13640934,0.21154015,-0.09991732,0.03930992,-0.014691185,0.0008728098,-0.22815001,-0.14828631,0.15228097,-0.039394226,0.18508095,-0.32541043,0.18196891,0.25363305,-0.013072817,-0.32901937,0.1467659,0.26578215,0.07230363,0.0002081451,-0.054216225,-0.077082224,0.10463035,-0.05765631,-0.06826985,-0.019431306,0.010503381,0.08932097,0.5354427,0.06569705,0.09780585,miRNA
